id,source,target,type,source_type,target_type
19741,7225,43,copied by,Expression,Person
19749,7235,53,copied by,Expression,Person
19751,7237,8,authored by,Expression,Person
19752,7238,8,authored by,Expression,Person
19753,7239,8,authored by,Expression,Person
19754,7240,8,authored by,Expression,Person
19755,7240,55,copied by,Expression,Person
19758,7242,61,copied by,Expression,Person
19767,7250,73,copied by,Expression,Person
19769,7251,74,copied by,Expression,Person
19771,7252,75,copied by,Expression,Person
19773,7253,76,copied by,Expression,Person
19779,7258,82,copied by,Expression,Person
19781,7259,82,copied by,Expression,Person
19782,7260,82,copied by,Expression,Person
19788,7266,13,authored by,Expression,Person
19809,7286,53,copied by,Expression,Person
19814,7290,103,copied by,Expression,Person
19816,7291,104,copied by,Expression,Person
19819,7293,105,copied by,Expression,Person
19825,7298,106,copied by,Expression,Person
19832,7304,150,copied by,Expression,Person
19835,7306,151,copied by,Expression,Person
19838,7308,152,copied by,Expression,Person
19839,7309,154,copied by,Expression,Person
19842,7310,155,copied by,Expression,Person
19847,7317,138,authored by,Expression,Person
19850,7319,157,copied by,Expression,Person
19854,7322,158,copied by,Expression,Person
19856,7323,160,copied by,Expression,Person
19857,7323,161,copied by,Expression,Person
19858,7325,183,copied by,Expression,Person
19859,7326,183,copied by,Expression,Person
19862,7349,210,copied by,Expression,Person
19863,7351,211,copied by,Expression,Person
19864,7355,212,copied by,Expression,Person
19865,7358,216,copied by,Expression,Person
19866,7359,217,copied by,Expression,Person
19867,7363,219,copied by,Expression,Person
19868,7364,220,copied by,Expression,Person
19869,7365,221,copied by,Expression,Person
19870,7366,222,copied by,Expression,Person
19871,7367,223,copied by,Expression,Person
19872,7368,225,copied by,Expression,Person
19873,7369,225,copied by,Expression,Person
19874,7374,230,copied by,Expression,Person
19875,7375,231,copied by,Expression,Person
19876,7376,232,copied by,Expression,Person
19877,7376,233,copied by,Expression,Person
19878,7377,237,copied by,Expression,Person
19879,7380,238,copied by,Expression,Person
19880,7384,239,copied by,Expression,Person
19881,7385,240,copied by,Expression,Person
19882,7387,241,copied by,Expression,Person
19883,7388,242,copied by,Expression,Person
19884,7390,243,copied by,Expression,Person
19885,7392,244,copied by,Expression,Person
19886,7394,246,copied by,Expression,Person
19887,7402,248,copied by,Expression,Person
19888,7403,248,copied by,Expression,Person
19890,7408,298,copied by,Expression,Person
19895,7412,299,copied by,Expression,Person
19897,7413,300,copied by,Expression,Person
19900,7417,256,authored by,Expression,Person
19901,7417,256,copied by,Expression,Person
19903,7419,258,authored by,Expression,Person
19904,7419,258,copied by,Expression,Person
19908,7422,301,copied by,Expression,Person
19910,7423,302,copied by,Expression,Person
19913,7425,76,copied by,Expression,Person
19915,7426,303,copied by,Expression,Person
19917,7427,303,copied by,Expression,Person
19919,7428,303,copied by,Expression,Person
19922,7430,304,copied by,Expression,Person
19924,7431,305,copied by,Expression,Person
19929,7435,306,copied by,Expression,Person
19931,7436,307,copied by,Expression,Person
19933,7437,308,copied by,Expression,Person
19938,7441,309,copied by,Expression,Person
19943,7445,310,copied by,Expression,Person
19944,7446,106,copied by,Expression,Person
19946,7447,106,copied by,Expression,Person
19948,7448,106,copied by,Expression,Person
19950,7449,311,copied by,Expression,Person
19953,7451,312,copied by,Expression,Person
19955,7452,313,copied by,Expression,Person
19957,7453,314,copied by,Expression,Person
19960,7455,315,copied by,Expression,Person
19962,7456,316,copied by,Expression,Person
19964,7457,317,copied by,Expression,Person
19967,7459,318,copied by,Expression,Person
19970,7461,319,copied by,Expression,Person
19972,7463,13,authored by,Expression,Person
19975,7466,322,copied by,Expression,Person
19978,7468,323,copied by,Expression,Person
19983,7473,324,copied by,Expression,Person
19985,7474,325,copied by,Expression,Person
19992,7485,335,copied by,Expression,Person
19994,7486,339,copied by,Expression,Person
19996,7487,342,copied by,Expression,Person
19998,7489,345,copied by,Expression,Person
19999,7490,346,copied by,Expression,Person
20001,7491,348,copied by,Expression,Person
20009,7492,349,copied by,Expression,Person
20012,7493,350,copied by,Expression,Person
20013,7494,350,copied by,Expression,Person
20017,7495,353,copied by,Expression,Person
20026,7504,364,copied by,Expression,Person
20028,7505,366,copied by,Expression,Person
20031,7507,371,copied by,Expression,Person
20036,7516,383,authored by,Expression,Person
20037,7515,383,authored by,Expression,Person
20038,7517,383,authored by,Expression,Person
20044,7520,389,copied by,Expression,Person
20048,7523,394,copied by,Expression,Person
20050,7524,395,copied by,Expression,Person
20055,7527,402,copied by,Expression,Person
20058,7529,405,copied by,Expression,Person
20065,7536,411,copied by,Expression,Person
20066,7537,13,authored by,Expression,Person
20067,7538,13,authored by,Expression,Person
20068,7538,415,copied by,Expression,Person
20069,7539,13,authored by,Expression,Person
20070,7539,416,copied by,Expression,Person
20075,7541,418,copied by,Expression,Person
20101,7566,468,copied by,Expression,Person
20102,7568,471,copied by,Expression,Person
20103,7569,472,copied by,Expression,Person
20105,7575,479,copied by,Expression,Person
20106,7578,484,copied by,Expression,Person
20108,7579,484,copied by,Expression,Person
20110,7580,484,copied by,Expression,Person
20112,7581,484,copied by,Expression,Person
20114,7582,484,copied by,Expression,Person
20116,7583,484,copied by,Expression,Person
20118,7584,485,copied by,Expression,Person
20119,7587,485,copied by,Expression,Person
20120,7589,485,copied by,Expression,Person
20121,7590,485,copied by,Expression,Person
20124,7591,496,copied by,Expression,Person
20125,7592,497,copied by,Expression,Person
20127,7593,501,copied by,Expression,Person
20128,7594,485,copied by,Expression,Person
20129,7595,485,copied by,Expression,Person
20133,7598,510,copied by,Expression,Person
20134,7597,506,copied by,Expression,Person
20136,7599,513,copied by,Expression,Person
20138,7600,520,copied by,Expression,Person
20141,7602,393,copied by,Expression,Person
20142,7603,525,copied by,Expression,Person
20144,7606,529,copied by,Expression,Person
20146,7607,531,copied by,Expression,Person
20147,7609,532,copied by,Expression,Person
20148,7610,8,copied by,Expression,Person
20149,7611,533,copied by,Expression,Person
20151,7612,534,copied by,Expression,Person
20152,7613,537,copied by,Expression,Person
20153,7614,485,copied by,Expression,Person
20155,7615,540,copied by,Expression,Person
20157,7616,541,copied by,Expression,Person
20159,7617,542,copied by,Expression,Person
20161,7618,548,copied by,Expression,Person
20163,7619,549,copied by,Expression,Person
20165,7620,549,copied by,Expression,Person
20167,7621,549,copied by,Expression,Person
20169,7622,549,copied by,Expression,Person
20171,7623,549,copied by,Expression,Person
20173,7624,549,copied by,Expression,Person
20174,7586,485,copied by,Expression,Person
20175,7626,553,copied by,Expression,Person
20176,7629,561,copied by,Expression,Person
20177,7632,565,copied by,Expression,Person
20178,7635,569,copied by,Expression,Person
20179,7636,576,copied by,Expression,Person
20180,7638,580,copied by,Expression,Person
20181,7639,583,copied by,Expression,Person
20182,7340,582,copied by,Expression,Person
20183,7640,584,copied by,Expression,Person
20184,7641,584,copied by,Expression,Person
20185,7642,587,copied by,Expression,Person
20186,7643,590,copied by,Expression,Person
20187,7644,591,copied by,Expression,Person
20188,7645,592,copied by,Expression,Person
20189,7648,597,copied by,Expression,Person
20190,7648,598,copied by,Expression,Person
20191,7649,601,copied by,Expression,Person
20192,7650,602,copied by,Expression,Person
20193,7655,608,copied by,Expression,Person
20194,7656,610,copied by,Expression,Person
20195,7657,612,copied by,Expression,Person
20196,7665,619,copied by,Expression,Person
20197,7666,619,copied by,Expression,Person
20201,7671,623,copied by,Expression,Person
20202,7687,628,copied by,Expression,Person
20203,7699,635,copied by,Expression,Person
20204,7700,635,copied by,Expression,Person
20205,7701,636,copied by,Expression,Person
20206,7708,483,copied by,Expression,Person
20207,7709,642,copied by,Expression,Person
20208,7710,661,copied by,Expression,Person
20209,7588,488,copied by,Expression,Person
20210,7711,673,copied by,Expression,Person
20211,7712,696,copied by,Expression,Person
20212,7729,716,copied by,Expression,Person
20217,7740,762,copied by,Expression,Person
20219,7744,767,copied by,Expression,Person
20220,7748,808,copied by,Expression,Person
20221,7749,808,copied by,Expression,Person
20222,7752,819,copied by,Expression,Person
20223,7753,819,copied by,Expression,Person
20224,7754,819,copied by,Expression,Person
20225,7755,819,copied by,Expression,Person
20226,7756,819,copied by,Expression,Person
20227,7757,819,copied by,Expression,Person
20228,7758,819,copied by,Expression,Person
20229,7760,822,copied by,Expression,Person
20230,7764,830,copied by,Expression,Person
20231,7765,832,copied by,Expression,Person
20232,7767,839,copied by,Expression,Person
20233,7769,840,copied by,Expression,Person
20234,7776,897,copied by,Expression,Person
20235,7778,912,copied by,Expression,Person
20236,7779,918,copied by,Expression,Person
20237,7780,923,copied by,Expression,Person
20238,7783,925,copied by,Expression,Person
20239,7789,931,copied by,Expression,Person
20240,7791,933,copied by,Expression,Person
20241,7792,934,copied by,Expression,Person
20242,7794,938,copied by,Expression,Person
20243,7799,943,copied by,Expression,Person
20244,7800,944,copied by,Expression,Person
20245,7803,955,copied by,Expression,Person
20246,7811,964,copied by,Expression,Person
20247,7813,938,copied by,Expression,Person
20248,7817,969,copied by,Expression,Person
20249,7820,976,copied by,Expression,Person
20250,7821,980,copied by,Expression,Person
20251,7823,981,copied by,Expression,Person
20252,7826,938,copied by,Expression,Person
20253,7827,938,copied by,Expression,Person
20254,7828,938,copied by,Expression,Person
20255,7831,999,copied by,Expression,Person
20256,7833,1001,copied by,Expression,Person
20257,7837,1008,copied by,Expression,Person
20258,7844,1013,copied by,Expression,Person
20259,7847,1015,copied by,Expression,Person
20260,7848,485,copied by,Expression,Person
20261,7849,1020,copied by,Expression,Person
20262,7850,510,copied by,Expression,Person
20263,7851,1022,copied by,Expression,Person
20264,7852,1024,copied by,Expression,Person
20265,7853,1025,copied by,Expression,Person
20266,7857,1030,copied by,Expression,Person
20267,7861,1044,copied by,Expression,Person
20268,7863,1046,copied by,Expression,Person
20269,7869,1054,copied by,Expression,Person
20270,7871,1060,copied by,Expression,Person
20271,7891,1070,copied by,Expression,Person
20272,7892,1080,copied by,Expression,Person
20273,7895,1084,copied by,Expression,Person
20274,7897,1085,copied by,Expression,Person
20275,7900,1091,copied by,Expression,Person
20276,7901,1093,copied by,Expression,Person
20277,7905,1099,copied by,Expression,Person
20278,7906,1100,copied by,Expression,Person
20279,7907,1107,copied by,Expression,Person
20280,7913,1116,copied by,Expression,Person
20281,7916,1123,copied by,Expression,Person
20282,7917,1125,copied by,Expression,Person
20283,7920,1130,copied by,Expression,Person
20284,7921,1131,copied by,Expression,Person
20285,7926,1133,copied by,Expression,Person
20286,7925,1133,copied by,Expression,Person
20287,7928,1136,copied by,Expression,Person
20288,7929,1139,copied by,Expression,Person
20289,7932,1144,copied by,Expression,Person
20290,7933,1093,copied by,Expression,Person
20291,7938,1149,copied by,Expression,Person
20292,7939,1151,copied by,Expression,Person
20293,7310,1153,copied by,Expression,Person
20294,7944,1154,copied by,Expression,Person
20295,7946,1156,copied by,Expression,Person
20296,7948,1158,copied by,Expression,Person
20297,7951,1162,copied by,Expression,Person
20298,7955,1169,copied by,Expression,Person
20299,7957,1169,copied by,Expression,Person
20300,7958,1170,copied by,Expression,Person
20301,7961,1158,copied by,Expression,Person
20302,7965,1182,copied by,Expression,Person
20303,7969,1197,copied by,Expression,Person
20304,7978,1200,copied by,Expression,Person
20305,7984,461,copied by,Expression,Person
20306,7985,1203,copied by,Expression,Person
20307,7987,1206,copied by,Expression,Person
20308,7989,1158,copied by,Expression,Person
20309,7990,1158,copied by,Expression,Person
20310,7991,1211,copied by,Expression,Person
20311,7999,1158,copied by,Expression,Person
20312,8000,1158,copied by,Expression,Person
20313,8001,1158,copied by,Expression,Person
20314,8014,1218,copied by,Expression,Person
20315,8015,1219,copied by,Expression,Person
20316,8021,1224,copied by,Expression,Person
20317,8024,1227,copied by,Expression,Person
20318,8032,1232,copied by,Expression,Person
20319,8033,1235,copied by,Expression,Person
20320,8034,1235,copied by,Expression,Person
20321,8035,1238,copied by,Expression,Person
20322,8036,1239,copied by,Expression,Person
20323,8037,1242,copied by,Expression,Person
20324,8051,1260,copied by,Expression,Person
20325,8053,1264,copied by,Expression,Person
20326,8054,1266,copied by,Expression,Person
20327,8059,1060,copied by,Expression,Person
20328,8063,1272,copied by,Expression,Person
20329,8062,1273,copied by,Expression,Person
20330,8068,1275,copied by,Expression,Person
20331,8069,1275,copied by,Expression,Person
20332,8070,1279,copied by,Expression,Person
20333,8072,1280,copied by,Expression,Person
20334,8073,1060,copied by,Expression,Person
20335,8075,1283,copied by,Expression,Person
20336,8078,1275,copied by,Expression,Person
20337,8079,1284,copied by,Expression,Person
20338,8081,1288,copied by,Expression,Person
20339,8093,1297,copied by,Expression,Person
20340,8094,1300,copied by,Expression,Person
20341,8097,383,copied by,Expression,Person
20342,8098,1302,copied by,Expression,Person
20343,8099,1303,copied by,Expression,Person
20344,8105,1306,copied by,Expression,Person
20345,8106,1307,copied by,Expression,Person
20346,8110,1310,copied by,Expression,Person
20347,8111,1311,copied by,Expression,Person
20348,8113,1313,copied by,Expression,Person
20349,8116,1317,copied by,Expression,Person
20350,8117,1319,copied by,Expression,Person
20351,8119,1323,copied by,Expression,Person
20352,8120,1326,copied by,Expression,Person
20353,8121,1329,copied by,Expression,Person
20354,8123,1330,copied by,Expression,Person
20355,8126,1331,copied by,Expression,Person
20356,8130,1337,copied by,Expression,Person
20357,8131,1338,copied by,Expression,Person
20358,8132,1341,copied by,Expression,Person
20359,8138,1346,copied by,Expression,Person
20360,8143,1350,copied by,Expression,Person
20361,8145,1352,copied by,Expression,Person
20362,8149,1356,copied by,Expression,Person
20363,8151,1363,copied by,Expression,Person
20364,8153,1366,copied by,Expression,Person
20365,8154,1368,copied by,Expression,Person
20366,8155,1371,copied by,Expression,Person
20367,8156,1371,copied by,Expression,Person
20368,8157,1376,copied by,Expression,Person
20369,8158,1377,copied by,Expression,Person
20370,8161,1381,copied by,Expression,Person
20371,8167,1382,copied by,Expression,Person
20372,8174,1386,copied by,Expression,Person
20373,8176,1387,copied by,Expression,Person
20374,8181,1388,copied by,Expression,Person
20375,8187,1391,copied by,Expression,Person
20376,8192,1396,copied by,Expression,Person
20377,8194,1399,copied by,Expression,Person
20378,8200,1402,copied by,Expression,Person
20379,8207,1407,copied by,Expression,Person
20380,8214,1411,copied by,Expression,Person
20381,8216,1275,copied by,Expression,Person
20382,8217,1275,copied by,Expression,Person
20383,8218,1060,copied by,Expression,Person
20384,8220,1413,copied by,Expression,Person
20385,8226,1060,copied by,Expression,Person
20386,8228,999,copied by,Expression,Person
20387,8229,999,copied by,Expression,Person
20388,8234,1421,copied by,Expression,Person
20389,8251,1436,copied by,Expression,Person
20390,8252,1439,copied by,Expression,Person
20391,8253,1438,copied by,Expression,Person
20392,8254,1441,copied by,Expression,Person
20393,8257,1442,copied by,Expression,Person
20394,8259,1444,copied by,Expression,Person
20395,8262,1450,copied by,Expression,Person
20396,8268,1452,copied by,Expression,Person
20397,8270,1455,copied by,Expression,Person
20398,8272,1457,copied by,Expression,Person
20399,8276,1462,copied by,Expression,Person
20400,8279,1466,copied by,Expression,Person
20401,8281,1467,copied by,Expression,Person
20402,8282,1468,copied by,Expression,Person
20403,8283,1450,copied by,Expression,Person
20404,8284,1450,copied by,Expression,Person
20405,8285,1472,copied by,Expression,Person
20406,8286,1473,copied by,Expression,Person
20407,8288,1474,copied by,Expression,Person
20408,8289,1480,copied by,Expression,Person
20409,8290,1480,copied by,Expression,Person
20410,8298,1484,copied by,Expression,Person
20411,8299,1484,copied by,Expression,Person
20412,8302,1486,copied by,Expression,Person
20413,8303,1487,copied by,Expression,Person
20414,8304,1489,copied by,Expression,Person
20416,8322,1500,copied by,Expression,Person
20417,8323,1503,copied by,Expression,Person
20418,8326,1504,copied by,Expression,Person
20419,8327,1505,copied by,Expression,Person
20420,8330,1506,copied by,Expression,Person
20421,8331,1130,copied by,Expression,Person
20422,8332,1508,copied by,Expression,Person
20423,8335,1510,copied by,Expression,Person
20424,8336,1511,copied by,Expression,Person
20425,8343,1514,copied by,Expression,Person
20426,8345,1516,copied by,Expression,Person
20427,8347,1060,copied by,Expression,Person
20428,8351,1521,copied by,Expression,Person
20429,8353,1522,copied by,Expression,Person
20430,8361,1528,copied by,Expression,Person
20431,8362,1528,copied by,Expression,Person
20432,8363,1528,copied by,Expression,Person
20433,8365,1529,copied by,Expression,Person
20434,8367,1533,copied by,Expression,Person
20435,8368,1533,copied by,Expression,Person
20436,8371,1536,copied by,Expression,Person
20437,8372,1537,copied by,Expression,Person
20438,8377,1538,copied by,Expression,Person
20439,8378,1539,copied by,Expression,Person
20440,8379,1540,copied by,Expression,Person
20441,8380,1544,copied by,Expression,Person
20442,8381,1544,copied by,Expression,Person
20443,8383,1545,copied by,Expression,Person
20444,8384,1547,copied by,Expression,Person
20445,8385,1540,copied by,Expression,Person
20446,8392,1552,copied by,Expression,Person
20447,8395,1553,copied by,Expression,Person
20448,8398,1553,copied by,Expression,Person
20449,8399,1556,copied by,Expression,Person
20450,8405,1559,copied by,Expression,Person
20451,8406,1560,copied by,Expression,Person
20452,8409,1565,copied by,Expression,Person
20453,8410,1568,copied by,Expression,Person
20454,8413,1571,copied by,Expression,Person
20455,8416,1573,copied by,Expression,Person
20456,8418,1574,copied by,Expression,Person
20457,7222,1578,copied by,Expression,Person
20458,8425,1582,copied by,Expression,Person
20459,8428,1583,copied by,Expression,Person
20460,8430,1585,copied by,Expression,Person
20461,8431,1586,copied by,Expression,Person
20462,8432,1587,copied by,Expression,Person
20463,8433,1587,copied by,Expression,Person
20464,8435,1589,copied by,Expression,Person
20465,8436,1590,copied by,Expression,Person
20466,8437,1596,copied by,Expression,Person
20467,8438,1599,copied by,Expression,Person
20468,8439,1602,copied by,Expression,Person
20469,8441,1625,copied by,Expression,Person
20470,8442,1627,copied by,Expression,Person
20471,8447,1275,copied by,Expression,Person
20472,8448,1275,copied by,Expression,Person
20473,8450,1634,copied by,Expression,Person
20474,8451,1634,copied by,Expression,Person
20475,8452,1439,copied by,Expression,Person
20476,8454,1637,copied by,Expression,Person
20477,8457,1634,copied by,Expression,Person
20478,8460,1640,copied by,Expression,Person
20479,8461,1640,copied by,Expression,Person
20480,8462,1641,copied by,Expression,Person
20481,8463,1640,copied by,Expression,Person
20482,8467,1644,copied by,Expression,Person
20483,8470,1645,copied by,Expression,Person
20484,8471,1647,copied by,Expression,Person
20485,8472,1439,copied by,Expression,Person
20486,8474,1649,copied by,Expression,Person
20487,8475,999,copied by,Expression,Person
20488,8480,1651,copied by,Expression,Person
20489,8465,1653,copied by,Expression,Person
20490,8482,1232,copied by,Expression,Person
20491,8484,1657,copied by,Expression,Person
20492,8491,1661,copied by,Expression,Person
20493,8494,1664,copied by,Expression,Person
20494,8495,1664,copied by,Expression,Person
20496,8498,1673,copied by,Expression,Person
20497,8509,1691,copied by,Expression,Person
20498,8511,1692,copied by,Expression,Person
20499,8515,1694,copied by,Expression,Person
20500,8518,1696,copied by,Expression,Person
20501,8519,1697,copied by,Expression,Person
20502,8522,1699,copied by,Expression,Person
20503,8523,1700,copied by,Expression,Person
20504,8526,1664,copied by,Expression,Person
20505,8527,1702,copied by,Expression,Person
20506,8530,1705,copied by,Expression,Person
20507,8531,1705,copied by,Expression,Person
20508,8532,1705,copied by,Expression,Person
20509,8538,1720,copied by,Expression,Person
20510,8540,1745,copied by,Expression,Person
20511,8541,812,copied by,Expression,Person
20512,8546,874,copied by,Expression,Person
20513,8559,1835,copied by,Expression,Person
20514,8573,1861,copied by,Expression,Person
20515,8577,1862,copied by,Expression,Person
20516,8579,1863,copied by,Expression,Person
20517,8582,1869,copied by,Expression,Person
20518,8586,1870,copied by,Expression,Person
20519,8587,1871,copied by,Expression,Person
20520,8588,1872,copied by,Expression,Person
20521,8593,1890,copied by,Expression,Person
20522,8596,1891,copied by,Expression,Person
20523,8603,1892,copied by,Expression,Person
20524,8619,1897,copied by,Expression,Person
20525,8620,1897,copied by,Expression,Person
20526,8621,1897,copied by,Expression,Person
20527,8622,1897,copied by,Expression,Person
20528,8623,1897,copied by,Expression,Person
20529,8624,1897,copied by,Expression,Person
20530,8625,1897,copied by,Expression,Person
20531,8626,1897,copied by,Expression,Person
20532,8627,1897,copied by,Expression,Person
20533,8628,1897,copied by,Expression,Person
20534,8629,1897,copied by,Expression,Person
20535,8632,1899,copied by,Expression,Person
20536,8633,1900,copied by,Expression,Person
20537,8634,1901,copied by,Expression,Person
20538,8635,1901,copied by,Expression,Person
20539,8636,791,copied by,Expression,Person
20540,8637,1903,copied by,Expression,Person
20541,8638,1904,copied by,Expression,Person
20542,8640,1905,copied by,Expression,Person
20543,8643,1906,copied by,Expression,Person
20544,8649,1909,copied by,Expression,Person
20545,8650,791,copied by,Expression,Person
20546,8651,791,copied by,Expression,Person
20547,8652,434,copied by,Expression,Person
20548,8654,1912,copied by,Expression,Person
20549,8655,1914,copied by,Expression,Person
20550,8657,1917,copied by,Expression,Person
20551,8659,1921,copied by,Expression,Person
20552,8662,1930,copied by,Expression,Person
20553,8664,1931,copied by,Expression,Person
20554,8667,1934,copied by,Expression,Person
20555,8679,1940,copied by,Expression,Person
20556,8681,1942,copied by,Expression,Person
20557,8683,1944,copied by,Expression,Person
20558,8684,1948,copied by,Expression,Person
20559,8685,1949,copied by,Expression,Person
20560,8686,1953,copied by,Expression,Person
20561,8687,1954,copied by,Expression,Person
20562,8693,1957,copied by,Expression,Person
20563,8694,1958,copied by,Expression,Person
20564,8699,1960,copied by,Expression,Person
20565,8700,1961,copied by,Expression,Person
20566,8701,1962,copied by,Expression,Person
20567,8707,1964,copied by,Expression,Person
20568,8708,1965,copied by,Expression,Person
20569,8714,1967,copied by,Expression,Person
20570,8716,1940,copied by,Expression,Person
20571,8717,1973,copied by,Expression,Person
20572,8718,1973,copied by,Expression,Person
20573,8720,1976,copied by,Expression,Person
20574,8722,1978,copied by,Expression,Person
20575,8726,1981,copied by,Expression,Person
20576,8727,1982,copied by,Expression,Person
20577,8727,1983,copied by,Expression,Person
20578,8719,1984,copied by,Expression,Person
20579,8729,1987,copied by,Expression,Person
20580,8730,1984,copied by,Expression,Person
20581,8732,1990,copied by,Expression,Person
20582,8733,1994,copied by,Expression,Person
20583,8736,1998,copied by,Expression,Person
20584,8737,1999,copied by,Expression,Person
20585,8738,2001,copied by,Expression,Person
20586,8739,2003,copied by,Expression,Person
20587,8740,2004,copied by,Expression,Person
20588,8742,2007,copied by,Expression,Person
20589,8743,2007,copied by,Expression,Person
20590,8744,2007,copied by,Expression,Person
20591,8746,2009,copied by,Expression,Person
20592,8747,2011,copied by,Expression,Person
20593,8749,2013,copied by,Expression,Person
20594,8750,2014,copied by,Expression,Person
20595,8752,2020,copied by,Expression,Person
20596,8753,2022,copied by,Expression,Person
20597,8758,2025,copied by,Expression,Person
20598,8759,2026,copied by,Expression,Person
20599,8761,2028,copied by,Expression,Person
20600,8763,2030,copied by,Expression,Person
20601,8764,2032,copied by,Expression,Person
20602,8765,2033,copied by,Expression,Person
20603,8766,2035,copied by,Expression,Person
20604,8767,2039,copied by,Expression,Person
20605,8770,2041,copied by,Expression,Person
20606,8773,2043,copied by,Expression,Person
20607,8775,2045,copied by,Expression,Person
20608,8776,2046,copied by,Expression,Person
20609,8777,2048,copied by,Expression,Person
20610,8778,2050,copied by,Expression,Person
20611,8782,2053,copied by,Expression,Person
20612,8784,2056,copied by,Expression,Person
20613,8785,2057,copied by,Expression,Person
20614,8787,2060,copied by,Expression,Person
20615,8790,2073,copied by,Expression,Person
20616,8794,2076,copied by,Expression,Person
20617,8795,2077,copied by,Expression,Person
20618,8802,2084,copied by,Expression,Person
20619,8803,2084,copied by,Expression,Person
20620,8804,2084,copied by,Expression,Person
20621,8806,2085,copied by,Expression,Person
20622,8807,2087,copied by,Expression,Person
20623,8808,2088,copied by,Expression,Person
20624,8814,2106,copied by,Expression,Person
20625,8819,2108,copied by,Expression,Person
20626,8823,1930,copied by,Expression,Person
20627,8824,2110,copied by,Expression,Person
20628,8825,2112,copied by,Expression,Person
20629,8827,2113,copied by,Expression,Person
20630,8828,2114,copied by,Expression,Person
20631,8829,2114,copied by,Expression,Person
20632,8835,2117,copied by,Expression,Person
20633,8837,2120,copied by,Expression,Person
20634,8839,2122,copied by,Expression,Person
20635,8844,2124,copied by,Expression,Person
20636,8846,2125,copied by,Expression,Person
20637,8849,2128,copied by,Expression,Person
20638,8852,2122,copied by,Expression,Person
20639,8856,2131,copied by,Expression,Person
20640,8858,2131,copied by,Expression,Person
20641,8860,2131,copied by,Expression,Person
20642,8859,2132,copied by,Expression,Person
20643,8862,2133,copied by,Expression,Person
20644,8863,2141,copied by,Expression,Person
20645,8864,2143,copied by,Expression,Person
20646,8865,2146,copied by,Expression,Person
20647,8869,2148,copied by,Expression,Person
20648,8870,2153,copied by,Expression,Person
20649,8871,2154,copied by,Expression,Person
20650,8873,2155,copied by,Expression,Person
20651,8875,2156,copied by,Expression,Person
20652,8880,2165,copied by,Expression,Person
20653,8886,2166,copied by,Expression,Person
20654,8886,2166,copied by,Expression,Person
20655,8887,2168,copied by,Expression,Person
20656,8889,2169,copied by,Expression,Person
20657,8890,2169,copied by,Expression,Person
20658,8891,2169,copied by,Expression,Person
20659,8892,2169,copied by,Expression,Person
20660,8893,2169,copied by,Expression,Person
20661,8894,2170,copied by,Expression,Person
20662,8896,2171,copied by,Expression,Person
20663,8897,2172,copied by,Expression,Person
20664,8901,2176,copied by,Expression,Person
20665,8905,2179,copied by,Expression,Person
20666,8907,2180,copied by,Expression,Person
20667,8908,2180,copied by,Expression,Person
20668,8909,2184,copied by,Expression,Person
20669,8910,2185,copied by,Expression,Person
20670,8911,2186,copied by,Expression,Person
20671,8912,2189,copied by,Expression,Person
20672,8913,2039,copied by,Expression,Person
20673,8918,2192,copied by,Expression,Person
20674,8921,2195,copied by,Expression,Person
20675,8922,2200,copied by,Expression,Person
20676,8923,2202,copied by,Expression,Person
20677,8924,2204,copied by,Expression,Person
20678,8932,2207,copied by,Expression,Person
20679,8955,2215,copied by,Expression,Person
20680,8960,2217,copied by,Expression,Person
20681,8962,2220,copied by,Expression,Person
20682,8963,2228,copied by,Expression,Person
20683,8964,2229,copied by,Expression,Person
20684,8965,2231,copied by,Expression,Person
20685,8966,2232,copied by,Expression,Person
20686,8972,2247,copied by,Expression,Person
20687,8975,2250,copied by,Expression,Person
20688,8982,2261,copied by,Expression,Person
20689,8977,2262,copied by,Expression,Person
20690,8999,2278,copied by,Expression,Person
20691,8988,2278,copied by,Expression,Person
20692,9008,2278,copied by,Expression,Person
20693,9009,2278,copied by,Expression,Person
20694,9029,2288,copied by,Expression,Person
20695,9032,1641,copied by,Expression,Person
20696,9035,2292,copied by,Expression,Person
20697,9036,2294,copied by,Expression,Person
20698,9042,2309,copied by,Expression,Person
20699,9045,2310,copied by,Expression,Person
20700,9046,2310,copied by,Expression,Person
20701,9067,2320,copied by,Expression,Person
20702,9070,2325,copied by,Expression,Person
20703,9073,2328,copied by,Expression,Person
20704,9074,2328,copied by,Expression,Person
20705,9075,2328,copied by,Expression,Person
20706,9076,2328,copied by,Expression,Person
20707,9077,2328,copied by,Expression,Person
20708,9078,2328,copied by,Expression,Person
20709,9079,2328,copied by,Expression,Person
20710,9080,2328,copied by,Expression,Person
20711,9081,2328,copied by,Expression,Person
20712,9082,2332,copied by,Expression,Person
20713,9083,2334,copied by,Expression,Person
20714,9086,2336,copied by,Expression,Person
20715,9092,2344,copied by,Expression,Person
20716,9095,2356,copied by,Expression,Person
20717,9096,2357,copied by,Expression,Person
20718,9098,2363,copied by,Expression,Person
20719,9099,2365,copied by,Expression,Person
20720,9100,2371,copied by,Expression,Person
20721,9102,2375,copied by,Expression,Person
20722,9103,2376,copied by,Expression,Person
20723,9106,2398,copied by,Expression,Person
20724,9107,2399,copied by,Expression,Person
20725,9109,2409,copied by,Expression,Person
20726,9117,2430,copied by,Expression,Person
